order_id,order_date,country,state,customer_age
120168,2025-05-03,ES,DELIVERED,16
120169,2025-07-22,PT,DELIVERED,31
120170,2025-04-04,PT,NEW,25
120171,2025-05-25,DE,NEW,40
120172,2025-06-24,PT,PAID,40
120173,2025-03-20,IT,DELIVERED,16
120174,2025-04-29,FR,NEW,32
120175,2025-01-06,DE,NEW,47
120176,2025-05-28,PT,SHIPPED,31
120177,2025-05-06,PT,DELIVERED,48
120178,2025-05-24,IT,SHIPPED,27
120179,2025-05-30,PT,RETURNED,27
120180,2025-01-14,ES,SHIPPED,52
120181,2025-01-12,FR,SHIPPED,34
120182,2025-04-02,DE,RETURNED,30
120183,2025-07-31,PT,DELIVERED,43
120184,2025-02-26,IT,CANCELLED,23
120185,2025-02-04,PT,PAID,30
120186,2025-02-16,ES,SHIPPED,45
120187,2025-07-09,DE,DELIVERED,31
120188,2025-07-13,PT,NEW,33
120189,2025-05-13,IT,RETURNED,28
120190,2025-03-13,ES,DELIVERED,38
120191,2025-02-07,FR,DELIVERED,35
120192,2025-04-17,PT,RETURNED,32
120193,2025-06-15,FR,PAID,42
120194,2025-08-28,DE,NEW,16
120195,2025-08-24,DE,SHIPPED,22
120196,2025-06-15,ES,DELIVERED,22
120197,2025-03-03,FR,DELIVERED,31
120198,2025-02-11,DE,DELIVERED,29
120199,2025-08-17,DE,NEW,23
120200,2025-06-18,IT,SHIPPED,43
120201,2025-02-07,FR,SHIPPED,28
120202,2025-06-21,ES,SHIPPED,32
120203,2025-04-16,ES,NEW,20
120204,2025-01-04,PT,NEW,27
120205,2025-02-16,PT,SHIPPED,52
120206,2025-06-07,ES,RETURNED,45
120207,2025-08-06,IT,SHIPPED,42
120208,2025-04-14,DE,SHIPPED,43
120209,2025-08-23,DE,DELIVERED,37
120210,2025-04-28,IT,SHIPPED,32
120211,2025-05-16,ES,SHIPPED,20
120212,2025-05-20,IT,PAID,42
120213,2025-06-22,DE,DELIVERED,38
120214,2025-02-25,IT,PAID,20
120215,2025-05-30,ES,PAID,43
120216,2025-03-15,ES,RETURNED,34
120217,2025-08-23,ES,SHIPPED,26
120218,2025-03-16,ES,SHIPPED,34
120219,2025-08-30,PT,NEW,30
120220,2025-05-23,IT,SHIPPED,17
120221,2025-02-08,PT,DELIVERED,22
120222,2025-05-23,DE,CANCELLED,27
120223,2025-04-23,IT,SHIPPED,22
120224,2025-08-16,FR,SHIPPED,39
120225,2025-06-25,ES,NEW,38
120226,2025-03-02,FR,SHIPPED,38
120227,2025-02-01,IT,PAID,36
120228,2025-01-05,PT,PAID,55
120229,2025-07-27,IT,PAID,39
120230,2025-03-01,IT,DELIVERED,49
120231,2025-01-03,ES,PAID,27
120232,2025-01-17,IT,NEW,31
120233,2025-06-06,DE,PAID,37
120234,2025-08-04,IT,SHIPPED,30
120235,2025-07-16,IT,PAID,40
120236,2025-05-14,PT,PAID,24
120237,2025-04-23,FR,DELIVERED,44
120238,2025-03-27,FR,SHIPPED,16
120239,2025-01-26,FR,PAID,26
120240,2025-05-12,PT,DELIVERED,32
120241,2025-03-28,IT,DELIVERED,41
120242,2025-07-24,DE,SHIPPED,31
120243,2025-08-11,FR,DELIVERED,60
120244,2025-07-06,IT,PAID,27
120245,2025-02-17,DE,SHIPPED,34
120246,2025-04-26,IT,DELIVERED,51
120247,2025-06-25,DE,RETURNED,43
120248,2025-01-13,ES,NEW,29
120249,2025-02-24,PT,DELIVERED,39
120250,2025-05-19,DE,DELIVERED,38
120251,2025-09-04,ES,DELIVERED,42
120252,2025-01-26,ES,DELIVERED,42
120253,2025-04-05,DE,NEW,26
120254,2025-03-18,ES,DELIVERED,39
120255,2025-08-09,PT,NEW,48
120256,2025-04-05,DE,NEW,31
120257,2025-08-18,DE,PAID,47
120258,2025-06-22,PT,PAID,24
120259,2025-02-08,DE,DELIVERED,17
120260,2025-05-28,PT,CANCELLED,16
120261,2025-04-21,PT,SHIPPED,16
120262,2025-05-07,PT,DELIVERED,33
120263,2025-08-06,DE,NEW,37
120264,2025-06-24,IT,CANCELLED,25
120265,2025-06-03,FR,SHIPPED,32
120266,2025-02-07,PT,NEW,33
120267,2025-02-20,PT,SHIPPED,37
120268,2025-01-16,FR,SHIPPED,16
120269,2025-04-04,PT,PAID,42
120270,2025-02-14,PT,PAID,17
120271,2025-04-19,ES,SHIPPED,47
120272,2025-06-07,DE,SHIPPED,23
120273,2025-04-02,IT,SHIPPED,24
120274,2025-01-13,DE,DELIVERED,49
120275,2025-02-20,PT,SHIPPED,34
120276,2025-07-29,ES,PAID,43
120277,2025-02-20,IT,DELIVERED,38
120278,2025-02-03,IT,PAID,43
120279,2025-04-07,DE,SHIPPED,27
120280,2025-03-05,IT,PAID,37
120281,2025-03-13,DE,SHIPPED,43
120282,2025-08-21,PT,SHIPPED,56
120283,2025-08-30,IT,SHIPPED,34
120284,2025-06-09,DE,SHIPPED,34
120285,2025-08-05,PT,PAID,44
120286,2025-08-28,FR,NEW,32
120287,2025-06-17,DE,SHIPPED,43
120288,2025-04-27,PT,CANCELLED,19
120289,2025-04-07,PT,DELIVERED,28
120290,2025-02-28,DE,SHIPPED,25
120291,2025-02-14,FR,PAID,31
120292,2025-05-24,ES,NEW,26
120293,2025-04-08,FR,PAID,24
120294,2025-03-24,PT,SHIPPED,31
120295,2025-04-19,IT,DELIVERED,28
120296,2025-08-07,DE,PAID,28
120297,2025-04-03,ES,NEW,38
120298,2025-05-07,ES,PAID,53
120299,2025-07-24,ES,PAID,40
120300,2025-07-15,PT,NEW,56
120301,2025-07-22,IT,PAID,19
120302,2025-09-04,ES,PAID,16
120303,2025-03-27,DE,RETURNED,39
120304,2025-02-23,IT,SHIPPED,31
120305,2025-06-29,DE,PAID,24
120306,2025-01-05,ES,DELIVERED,31
120307,2025-02-24,IT,RETURNED,36
120308,2025-04-05,FR,CANCELLED,40
120309,2025-05-06,PT,DELIVERED,38
120310,2025-06-22,FR,CANCELLED,30
120311,2025-09-01,ES,NEW,39
120312,2025-06-15,IT,CANCELLED,40
120313,2025-04-08,FR,DELIVERED,32
120314,2025-07-24,DE,DELIVERED,46
120315,2025-04-20,IT,SHIPPED,55
120316,2025-07-16,DE,PAID,42
120317,2025-02-16,DE,PAID,52
120318,2025-05-29,DE,SHIPPED,33
120319,2025-08-28,PT,PAID,38
120320,2025-08-16,FR,PAID,16
120321,2025-08-06,IT,DELIVERED,35
120322,2025-04-15,FR,NEW,44
120323,2025-04-26,IT,DELIVERED,30
120324,2025-04-13,IT,PAID,47
120325,2025-05-16,PT,PAID,22
120326,2025-05-04,IT,CANCELLED,41
120327,2025-04-03,DE,NEW,41
120328,2025-04-07,IT,PAID,27
120329,2025-06-20,ES,SHIPPED,26
120330,2025-01-04,IT,CANCELLED,43
120331,2025-05-25,FR,PAID,29
120332,2025-04-01,IT,DELIVERED,36
120333,2025-07-28,ES,SHIPPED,44
120334,2025-04-25,ES,RETURNED,39
120335,2025-08-24,FR,DELIVERED,49
120336,2025-04-16,DE,PAID,25
120337,2025-05-22,IT,PAID,21
120338,2025-07-31,IT,SHIPPED,26
120339,2025-01-01,IT,CANCELLED,48
120340,2025-04-13,ES,DELIVERED,44
120341,2025-04-15,DE,PAID,28
120342,2025-01-03,ES,PAID,40
120343,2025-02-06,IT,CANCELLED,36
120344,2025-03-07,PT,SHIPPED,28
120345,2025-07-06,FR,DELIVERED,52
120346,2025-01-13,IT,SHIPPED,56
120347,2025-01-12,IT,NEW,55
120348,2025-06-27,ES,SHIPPED,40
120349,2025-01-06,IT,SHIPPED,45
120350,2025-07-03,ES,DELIVERED,31
120351,2025-07-07,FR,PAID,63
120352,2025-08-22,IT,RETURNED,25
120353,2025-01-06,ES,PAID,39
120354,2025-07-14,ES,NEW,55
120355,2025-08-12,DE,PAID,53
120356,2025-06-22,PT,DELIVERED,38
120357,2025-01-15,IT,SHIPPED,20
120358,2025-07-13,DE,PAID,31
120359,2025-06-06,ES,RETURNED,29
120360,2025-08-30,PT,PAID,33
120361,2025-01-12,PT,SHIPPED,32
120362,2025-07-14,IT,NEW,43
120363,2025-06-28,ES,DELIVERED,41
120364,2025-06-02,PT,NEW,34
120365,2025-05-17,FR,PAID,38
120366,2025-04-15,ES,PAID,27
120367,2025-06-06,ES,NEW,36
120368,2025-03-04,DE,PAID,31
120369,2025-04-28,ES,PAID,33
120370,2025-06-14,IT,NEW,37
120371,2025-06-23,PT,NEW,40
120372,2025-03-16,PT,DELIVERED,31
120373,2025-03-27,DE,NEW,38
120374,2025-06-15,FR,CANCELLED,45
120375,2025-07-29,DE,PAID,40
120376,2025-01-04,ES,SHIPPED,37
120377,2025-09-01,FR,DELIVERED,24
120378,2025-01-18,FR,PAID,40
120379,2025-03-04,FR,PAID,34
120380,2025-03-10,FR,NEW,19
120381,2025-05-27,ES,SHIPPED,16
120382,2025-03-22,FR,SHIPPED,24
120383,2025-01-03,PT,DELIVERED,35
120384,2025-07-09,DE,NEW,36
120385,2025-01-05,IT,SHIPPED,57
120386,2025-06-16,PT,DELIVERED,33
120387,2025-08-11,ES,NEW,42
120388,2025-05-08,DE,CANCELLED,27
120389,2025-01-21,DE,PAID,35
120390,2025-01-07,FR,SHIPPED,53
120391,2025-05-11,ES,NEW,40
120392,2025-03-26,FR,CANCELLED,23
120393,2025-04-27,DE,SHIPPED,37
120394,2025-01-24,PT,PAID,20
120395,2025-05-12,DE,SHIPPED,41
120396,2025-07-31,IT,CANCELLED,37
120397,2025-06-17,ES,SHIPPED,32
120398,2025-03-13,DE,NEW,42
120399,2025-05-28,PT,SHIPPED,29
120400,2025-07-09,FR,NEW,41
120401,2025-06-20,IT,PAID,46
120402,2025-02-16,PT,RETURNED,16
120403,2025-05-22,IT,CANCELLED,16
120404,2025-05-12,IT,PAID,37
120405,2025-06-30,IT,SHIPPED,38
120406,2025-05-31,ES,PAID,50
120407,2025-02-26,ES,SHIPPED,40
120408,2025-07-07,FR,PAID,18
120409,2025-02-02,ES,NEW,54
120410,2025-02-22,IT,CANCELLED,31
120411,2025-01-22,IT,DELIVERED,41
120412,2025-02-03,FR,PAID,29
120413,2025-08-21,FR,SHIPPED,35
120414,2025-06-07,IT,NEW,24
120415,2025-04-21,PT,NEW,36
120416,2025-01-11,IT,NEW,57
120417,2025-03-19,FR,NEW,25
120418,2025-04-03,IT,DELIVERED,22
120419,2025-06-15,DE,DELIVERED,22
120420,2025-02-07,IT,PAID,32
120421,2025-05-25,ES,NEW,40
120422,2025-04-28,PT,SHIPPED,33
120423,2025-07-28,FR,PAID,36
120424,2025-03-20,ES,CANCELLED,26
120425,2025-02-16,PT,DELIVERED,45
120426,2025-03-21,DE,PAID,51
120427,2025-06-07,ES,NEW,34
120428,2025-06-10,PT,SHIPPED,25
120429,2025-01-03,IT,CANCELLED,30
120430,2025-05-02,ES,PAID,19
120431,2025-05-15,ES,SHIPPED,39
120432,2025-02-28,ES,NEW,47
120433,2025-06-16,DE,DELIVERED,41
120434,2025-02-12,FR,SHIPPED,26
120435,2025-01-19,PT,CANCELLED,33
120436,2025-07-16,DE,CANCELLED,24
120437,2025-06-16,ES,PAID,39
120438,2025-04-11,PT,SHIPPED,50
120439,2025-05-21,DE,DELIVERED,45
120440,2025-03-10,IT,SHIPPED,30
120441,2025-02-16,FR,DELIVERED,28
120442,2025-03-11,PT,PAID,42
120443,2025-02-14,IT,CANCELLED,22
120444,2025-03-08,ES,PAID,35
120445,2025-08-24,DE,PAID,60
120446,2025-01-10,ES,CANCELLED,37
120447,2025-03-30,DE,PAID,27
120448,2025-05-03,DE,DELIVERED,40
120449,2025-03-05,FR,PAID,55
120450,2025-07-14,PT,SHIPPED,57
120451,2025-07-15,PT,SHIPPED,16
120452,2025-05-22,FR,NEW,41
120453,2025-02-23,ES,SHIPPED,36
120454,2025-01-02,DE,DELIVERED,18
120455,2025-06-09,IT,NEW,26
120456,2025-04-20,FR,RETURNED,16
120457,2025-04-28,DE,PAID,42
120458,2025-04-26,DE,SHIPPED,33
120459,2025-02-23,IT,PAID,37
120460,2025-06-04,DE,NEW,16
120461,2025-08-09,DE,NEW,43
120462,2025-06-25,PT,SHIPPED,43
120463,2025-07-28,IT,NEW,41
120464,2025-04-07,DE,DELIVERED,42
120465,2025-09-03,IT,CANCELLED,23
120466,2025-06-05,FR,DELIVERED,41
120467,2025-07-30,IT,CANCELLED,16
120468,2025-06-25,PT,DELIVERED,23
120469,2025-02-20,DE,DELIVERED,38
120470,2025-07-20,IT,NEW,49
120471,2025-02-14,ES,NEW,42
120472,2025-07-14,IT,PAID,41
120473,2025-04-04,PT,PAID,28
120474,2025-03-19,PT,PAID,22
120475,2025-08-12,FR,SHIPPED,37
120476,2025-03-05,DE,PAID,36
120477,2025-07-23,ES,NEW,35
120478,2025-02-01,FR,SHIPPED,36
120479,2025-02-06,PT,PAID,25
120480,2025-09-06,FR,NEW,25
120481,2025-04-21,PT,PAID,27
120482,2025-06-11,ES,SHIPPED,42
120483,2025-06-30,PT,PAID,32
120484,2025-01-05,FR,CANCELLED,32
120485,2025-01-12,ES,NEW,38
120486,2025-03-27,DE,NEW,23
120487,2025-07-12,IT,NEW,50
120488,2025-03-23,IT,RETURNED,41
120489,2025-08-16,DE,NEW,34
120490,2025-08-07,ES,SHIPPED,44
120491,2025-03-27,FR,CANCELLED,45
120492,2025-07-28,PT,DELIVERED,37
120493,2025-02-17,ES,PAID,46
120494,2025-05-30,IT,CANCELLED,28
120495,2025-05-20,DE,PAID,47
120496,2025-05-29,FR,SHIPPED,40
120497,2025-02-16,FR,NEW,28
120498,2025-05-17,PT,DELIVERED,41
120499,2025-06-30,ES,SHIPPED,34
120500,2025-01-27,FR,DELIVERED,34
120501,2025-05-08,DE,PAID,24
120502,2025-06-21,DE,CANCELLED,51
120503,2025-07-09,PT,PAID,46
120504,2025-02-18,ES,PAID,16
120505,2025-04-10,DE,DELIVERED,30
120506,2025-07-30,ES,DELIVERED,29
120507,2025-05-07,DE,PAID,16
120508,2025-05-06,DE,SHIPPED,28
120509,2025-04-05,ES,CANCELLED,50
120510,2025-01-21,IT,PAID,44
120511,2025-07-17,FR,CANCELLED,43
120512,2025-01-28,FR,RETURNED,22
120513,2025-01-17,IT,SHIPPED,39
120514,2025-05-15,IT,DELIVERED,45
120515,2025-03-07,DE,DELIVERED,39
120516,2025-02-17,PT,DELIVERED,44
120517,2025-02-10,IT,SHIPPED,51
120518,2025-08-28,IT,CANCELLED,18
120519,2025-03-17,ES,PAID,28
120520,2025-05-10,FR,PAID,30
120521,2025-08-26,DE,SHIPPED,43
120522,2025-05-08,IT,RETURNED,32
120523,2025-01-30,DE,DELIVERED,34
120524,2025-09-04,ES,RETURNED,44
120525,2025-01-20,FR,PAID,55
120526,2025-04-20,ES,PAID,29
120527,2025-04-09,ES,SHIPPED,41
120528,2025-01-02,PT,PAID,33
120529,2025-02-06,IT,SHIPPED,40
120530,2025-08-16,IT,SHIPPED,50
120531,2025-08-03,FR,PAID,30
120532,2025-06-26,ES,SHIPPED,43
120533,2025-02-07,ES,PAID,24
120534,2025-06-19,ES,PAID,30
120535,2025-04-02,DE,DELIVERED,26
120536,2025-08-23,IT,SHIPPED,23
120537,2025-04-29,PT,DELIVERED,32
120538,2025-06-23,FR,SHIPPED,53
120539,2025-02-04,DE,SHIPPED,51
120540,2025-04-05,IT,SHIPPED,29
120541,2025-04-18,PT,PAID,25
120542,2025-02-23,ES,DELIVERED,28
120543,2025-06-20,FR,SHIPPED,38
120544,2025-03-06,PT,PAID,19
120545,2025-07-05,IT,SHIPPED,28
120546,2025-07-23,FR,SHIPPED,41
120547,2025-02-26,PT,RETURNED,27
120548,2025-05-27,DE,SHIPPED,35
120549,2025-06-18,DE,PAID,36
120550,2025-05-21,DE,DELIVERED,40
120551,2025-01-23,PT,PAID,19
120552,2025-06-19,ES,NEW,40
120553,2025-07-08,FR,RETURNED,30
120554,2025-07-16,ES,CANCELLED,21
120555,2025-04-06,DE,SHIPPED,31
120556,2025-07-24,PT,NEW,28
120557,2025-09-02,FR,SHIPPED,16
120558,2025-05-17,PT,DELIVERED,47
120559,2025-02-28,FR,DELIVERED,35
120560,2025-02-05,DE,SHIPPED,48
120561,2025-01-29,ES,DELIVERED,24
120562,2025-07-25,DE,CANCELLED,42
120563,2025-03-21,FR,SHIPPED,35
120564,2025-03-25,IT,SHIPPED,31
120565,2025-03-26,IT,PAID,44
120566,2025-02-28,ES,DELIVERED,36
120567,2025-07-09,IT,DELIVERED,51
120568,2025-09-07,IT,RETURNED,41
120569,2025-02-14,ES,NEW,35
120570,2025-06-13,DE,PAID,45
120571,2025-01-15,FR,DELIVERED,39
120572,2025-08-24,IT,SHIPPED,37
120573,2025-05-26,ES,PAID,31
120574,2025-04-12,ES,PAID,28
120575,2025-02-20,IT,PAID,29
120576,2025-02-05,IT,PAID,31
120577,2025-05-12,ES,CANCELLED,31
120578,2025-05-25,PT,CANCELLED,24
120579,2025-08-03,ES,NEW,46
120580,2025-05-22,FR,DELIVERED,25
120581,2025-01-19,IT,PAID,26
120582,2025-06-15,PT,DELIVERED,51
120583,2025-08-06,PT,SHIPPED,37
120584,2025-03-30,ES,SHIPPED,39
120585,2025-03-12,DE,PAID,39
120586,2025-05-06,FR,CANCELLED,22
120587,2025-05-10,FR,NEW,25
120588,2025-08-24,IT,PAID,28
120589,2025-06-09,IT,DELIVERED,26
120590,2025-05-17,IT,SHIPPED,36
120591,2025-08-24,ES,PAID,32
120592,2025-06-19,IT,SHIPPED,23
120593,2025-02-16,IT,NEW,44
120594,2025-01-23,DE,SHIPPED,16
120595,2025-04-25,IT,PAID,16
120596,2025-07-24,ES,SHIPPED,39
120597,2025-07-25,FR,SHIPPED,45
120598,2025-04-12,FR,SHIPPED,39
120599,2025-02-27,PT,RETURNED,31
120600,2025-02-17,IT,NEW,36
120601,2025-04-20,IT,PAID,36
120602,2025-06-20,IT,NEW,43
120603,2025-06-06,ES,DELIVERED,36
120604,2025-06-25,ES,PAID,38
120605,2025-09-04,IT,DELIVERED,41
120606,2025-01-22,FR,DELIVERED,30
120607,2025-05-22,DE,NEW,37
120608,2025-09-07,ES,DELIVERED,27
120609,2025-07-28,DE,SHIPPED,54
120610,2025-05-16,PT,PAID,36
120611,2025-08-02,DE,SHIPPED,26
120612,2025-04-04,ES,DELIVERED,43
120613,2025-08-03,PT,PAID,37
120614,2025-02-27,FR,SHIPPED,42
120615,2025-03-16,DE,DELIVERED,33
120616,2025-01-04,FR,PAID,56
120617,2025-07-01,DE,NEW,44
120618,2025-01-09,PT,NEW,56
120619,2025-05-30,FR,DELIVERED,16
120620,2025-06-08,DE,NEW,57
120621,2025-04-14,PT,SHIPPED,28
120622,2025-04-25,PT,CANCELLED,39
120623,2025-07-22,ES,SHIPPED,29
120624,2025-03-18,ES,CANCELLED,22
120625,2025-03-27,DE,DELIVERED,41
120626,2025-01-24,DE,SHIPPED,35
120627,2025-09-03,PT,SHIPPED,20
120628,2025-04-24,PT,PAID,37
120629,2025-06-21,PT,RETURNED,31
120630,2025-05-18,ES,PAID,49
120631,2025-01-20,ES,PAID,16
120632,2025-04-18,IT,NEW,27
120633,2025-06-05,ES,DELIVERED,41
120634,2025-09-08,FR,PAID,44
120635,2025-09-05,ES,SHIPPED,35
120636,2025-07-23,FR,SHIPPED,41
120637,2025-08-08,ES,NEW,32
120638,2025-04-01,DE,SHIPPED,38
120639,2025-04-25,FR,CANCELLED,49
120640,2025-05-14,FR,NEW,45
120641,2025-01-26,FR,NEW,38
120642,2025-05-13,ES,PAID,38
120643,2025-08-16,IT,PAID,19
120644,2025-02-24,ES,SHIPPED,30
120645,2025-03-09,PT,RETURNED,31
120646,2025-01-06,DE,PAID,26
120647,2025-01-10,DE,DELIVERED,47
120648,2025-04-16,PT,SHIPPED,46
120649,2025-04-27,ES,RETURNED,38
120650,2025-08-28,DE,RETURNED,21
120651,2025-02-26,DE,DELIVERED,26
120652,2025-05-25,IT,CANCELLED,26
120653,2025-05-21,PT,DELIVERED,29
120654,2025-03-01,IT,RETURNED,54
120655,2025-07-15,DE,SHIPPED,43
120656,2025-01-26,IT,RETURNED,31
120657,2025-08-05,PT,SHIPPED,18
120658,2025-07-12,DE,SHIPPED,36
120659,2025-05-13,DE,RETURNED,51
120660,2025-02-04,DE,SHIPPED,38
120661,2025-05-10,DE,SHIPPED,25
120662,2025-07-01,DE,DELIVERED,41
120663,2025-06-11,FR,NEW,45
120664,2025-06-16,ES,PAID,42
120665,2025-03-24,FR,SHIPPED,26
120666,2025-02-14,IT,PAID,35
120667,2025-04-21,DE,DELIVERED,34
120668,2025-07-19,ES,SHIPPED,43
120669,2025-01-03,PT,RETURNED,16
120670,2025-03-16,FR,PAID,19
120671,2025-07-10,PT,CANCELLED,29
120672,2025-08-18,PT,DELIVERED,16
120673,2025-08-28,ES,PAID,31
120674,2025-08-28,IT,NEW,33
120675,2025-04-18,IT,NEW,29
120676,2025-08-25,IT,DELIVERED,27
120677,2025-02-18,DE,DELIVERED,36
120678,2025-02-06,PT,DELIVERED,33
120679,2025-02-18,IT,DELIVERED,48
120680,2025-04-02,IT,SHIPPED,44
120681,2025-07-16,PT,PAID,41
120682,2025-07-03,DE,SHIPPED,20
120683,2025-05-02,FR,DELIVERED,16
120684,2025-06-20,DE,DELIVERED,39
120685,2025-09-04,PT,DELIVERED,30
120686,2025-07-24,DE,DELIVERED,21
120687,2025-06-12,PT,CANCELLED,25
120688,2025-06-12,ES,NEW,27
120689,2025-07-01,DE,RETURNED,45
120690,2025-01-19,PT,PAID,49
120691,2025-05-31,IT,PAID,43
120692,2025-02-07,FR,PAID,35
120693,2025-02-16,PT,CANCELLED,48
120694,2025-06-23,DE,DELIVERED,35
120695,2025-02-05,ES,DELIVERED,25
120696,2025-01-02,FR,CANCELLED,17
120697,2025-05-08,ES,NEW,19
120698,2025-05-20,IT,DELIVERED,35
120699,2025-01-26,PT,RETURNED,42
120700,2025-03-15,PT,NEW,44
120701,2025-06-18,PT,SHIPPED,48
120702,2025-01-03,IT,NEW,49
120703,2025-06-01,ES,PAID,29
120704,2025-01-05,FR,PAID,46
120705,2025-04-12,DE,SHIPPED,28
120706,2025-07-21,DE,SHIPPED,35
120707,2025-07-14,DE,DELIVERED,45
120708,2025-05-04,ES,SHIPPED,45
120709,2025-07-21,ES,SHIPPED,26
120710,2025-06-10,IT,SHIPPED,26
120711,2025-03-29,IT,NEW,33
120712,2025-08-22,DE,SHIPPED,52
120713,2025-08-07,IT,SHIPPED,42
120714,2025-09-04,IT,SHIPPED,28
120715,2025-04-23,PT,NEW,49
120716,2025-05-14,ES,NEW,38
120717,2025-03-02,PT,CANCELLED,47
120718,2025-08-09,IT,NEW,37
120719,2025-02-09,IT,PAID,23
120720,2025-03-06,IT,DELIVERED,18
120721,2025-08-12,DE,SHIPPED,34
120722,2025-01-16,DE,NEW,37
120723,2025-01-21,IT,DELIVERED,32
120724,2025-03-24,DE,CANCELLED,54
120725,2025-05-07,ES,CANCELLED,22
120726,2025-09-01,IT,NEW,38
120727,2025-06-24,PT,NEW,27
120728,2025-06-14,PT,DELIVERED,27
120729,2025-06-07,FR,PAID,35
120730,2025-05-08,FR,DELIVERED,34
120731,2025-08-11,PT,PAID,31
120732,2025-04-18,DE,RETURNED,39
120733,2025-03-20,ES,SHIPPED,33
120734,2025-03-12,ES,PAID,50
120735,2025-08-10,FR,SHIPPED,26
120736,2025-02-07,ES,PAID,30
120737,2025-09-04,DE,CANCELLED,31
120738,2025-07-31,IT,NEW,36
120739,2025-04-29,IT,SHIPPED,53
120740,2025-01-28,PT,SHIPPED,37
120741,2025-05-29,DE,PAID,32
120742,2025-01-31,FR,NEW,16
120743,2025-01-29,DE,PAID,35
120744,2025-03-16,PT,DELIVERED,43
120745,2025-05-24,FR,DELIVERED,34
120746,2025-05-21,IT,PAID,30
120747,2025-05-28,PT,CANCELLED,32
120748,2025-02-23,DE,DELIVERED,29
120749,2025-03-07,PT,PAID,39
120750,2025-05-29,IT,NEW,29
120751,2025-06-22,DE,NEW,21
120752,2025-04-09,DE,PAID,34
120753,2025-01-16,DE,SHIPPED,38
120754,2025-03-18,DE,PAID,43
120755,2025-01-22,DE,RETURNED,30
120756,2025-06-06,PT,DELIVERED,37
120757,2025-06-26,ES,RETURNED,42
120758,2025-09-05,FR,CANCELLED,34
120759,2025-06-05,ES,DELIVERED,39
120760,2025-04-01,FR,PAID,41
120761,2025-06-19,FR,DELIVERED,50
120762,2025-03-24,PT,PAID,33
120763,2025-08-05,DE,PAID,36
120764,2025-04-25,FR,CANCELLED,39
120765,2025-05-05,IT,PAID,22
120766,2025-04-12,PT,PAID,41
120767,2025-01-29,ES,NEW,39
120768,2025-01-20,IT,DELIVERED,41
120769,2025-04-20,IT,NEW,25
120770,2025-07-02,IT,DELIVERED,35
120771,2025-06-22,ES,DELIVERED,32
120772,2025-03-07,PT,SHIPPED,16
120773,2025-06-23,ES,PAID,39
120774,2025-03-25,FR,PAID,44
120775,2025-02-13,PT,SHIPPED,48
120776,2025-05-25,PT,PAID,26
120777,2025-04-02,DE,CANCELLED,45
120778,2025-08-02,FR,CANCELLED,38
120779,2025-03-07,FR,PAID,34
120780,2025-09-05,ES,SHIPPED,32
120781,2025-03-14,IT,SHIPPED,48
120782,2025-06-28,ES,NEW,32
120783,2025-04-12,PT,NEW,32
120784,2025-01-15,ES,PAID,40
120785,2025-01-24,FR,NEW,39
120786,2025-08-03,ES,SHIPPED,34
120787,2025-04-27,FR,SHIPPED,44
120788,2025-01-31,IT,DELIVERED,16
120789,2025-05-30,DE,SHIPPED,40
120790,2025-01-31,DE,DELIVERED,48
120791,2025-02-17,ES,SHIPPED,31
120792,2025-09-02,PT,SHIPPED,41
120793,2025-03-06,PT,DELIVERED,38
120794,2025-08-26,ES,NEW,58
120795,2025-09-04,IT,SHIPPED,39
120796,2025-01-22,DE,DELIVERED,19
120797,2025-03-22,PT,DELIVERED,35
120798,2025-03-08,ES,NEW,41
120799,2025-01-22,IT,DELIVERED,24
120800,2025-06-26,IT,PAID,36
120801,2025-05-22,FR,PAID,24
120802,2025-01-06,FR,PAID,32
120803,2025-02-13,IT,DELIVERED,21
120804,2025-06-29,FR,DELIVERED,32
120805,2025-03-06,PT,PAID,22
120806,2025-08-15,IT,PAID,27
120807,2025-08-04,DE,NEW,31
120808,2025-03-17,ES,SHIPPED,16
120809,2025-03-03,IT,CANCELLED,55
120810,2025-03-27,FR,NEW,40
120811,2025-06-27,FR,PAID,35
120812,2025-07-10,FR,PAID,29
120813,2025-04-27,IT,CANCELLED,40
120814,2025-08-06,DE,DELIVERED,27
120815,2025-01-24,ES,SHIPPED,50
120816,2025-05-12,DE,PAID,40
120817,2025-01-03,PT,PAID,40
120818,2025-05-04,FR,NEW,35
120819,2025-01-27,FR,CANCELLED,29
120820,2025-05-08,ES,PAID,28
120821,2025-01-04,PT,DELIVERED,34
120822,2025-01-12,PT,SHIPPED,25
120823,2025-03-21,ES,DELIVERED,27
120824,2025-01-15,ES,CANCELLED,30
120825,2025-07-16,IT,NEW,51
120826,2025-05-16,PT,PAID,43
120827,2025-03-13,IT,RETURNED,18
120828,2025-01-16,ES,DELIVERED,32
120829,2025-08-26,PT,PAID,46
120830,2025-03-24,ES,DELIVERED,29
120831,2025-04-14,FR,NEW,56
120832,2025-01-30,DE,SHIPPED,30
120833,2025-04-21,FR,NEW,50
120834,2025-04-11,PT,SHIPPED,33
120835,2025-09-06,DE,PAID,39
120836,2025-02-25,DE,SHIPPED,25
120837,2025-08-24,FR,DELIVERED,52
120838,2025-06-17,DE,SHIPPED,32
120839,2025-04-27,PT,NEW,35
120840,2025-06-02,DE,NEW,44
120841,2025-08-21,FR,PAID,49
120842,2025-03-07,DE,CANCELLED,38
